Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Productos complementarios (product.metafields.shopify--discovery--product_recommendation.complementary_products),Productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products),Configuración de productos relacionados (product.metafields.shopify--discovery--product_recommendation.related_products_display),Impulsos de productos en la búsqueda (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
espejos-bandeja-rectangulo-dorada,Espejos Bandeja Rectángulo Dorada,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ESPEJOS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Espejos_bandeja_rectangulo_dorada.jpg?v=1752855112,1,Espejos Bandeja Rectángulo Dorada - ESPEJOS - La Mesa de Nora,false,,,,,,,,kg,,,active
espejos-bandeja-rectangulo,Espejos Bandeja Rectángulo,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ESPEJOS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Espejos_bandeja_rectangulo.jpg?v=1752855113,1,Espejos Bandeja Rectángulo - ESPEJOS - La Mesa de Nora,false,,,,,,,,kg,,,active
espejos-bandeja-dorada,Espejos Bandeja Dorada,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ESPEJOS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Espejos_bandeja_dorada.jpg?v=1752855114,1,Espejos Bandeja Dorada - ESPEJOS - La Mesa de Nora,false,,,,,,,,kg,,,active
espejos-bandeja-cuadro,Espejos Bandeja Cuadro,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ESPEJOS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Espejos_bandeja_cuadro.jpg?v=1752855115,1,Espejos Bandeja Cuadro - ESPEJOS - La Mesa de Nora,false,,,,,,,,kg,,,active
espejos-bandeja-calada,Espejos Bandeja Calada,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ESPEJOS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Espejos_bandeja_calada.jpg?v=1752855117,1,Espejos Bandeja Calada - ESPEJOS - La Mesa de Nora,false,,,,,,,,kg,,,active
espejos-bandeja-blanca,Espejos Bandeja Blanca,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ESPEJOS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Espejos_bandeja_blanca.jpg?v=1752855118,1,Espejos Bandeja Blanca - ESPEJOS - La Mesa de Nora,false,,,,,,,,kg,,,active
bar-hielera-vintage,Bar Hielera Vintage,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,BAR,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/bar_hielera_vintage.jpg?v=1752855119,1,Bar Hielera Vintage - BAR - La Mesa de Nora,false,,,,,,,,kg,,,active
bar-hielera-plateada,Bar Hielera Plateada,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,BAR,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/bar_hielera_plateada.jpg?v=1752855119,1,Bar Hielera Plateada - BAR - La Mesa de Nora,false,,,,,,,,kg,,,active
bar-hielera-dorada,Bar Hielera Dorada,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,BAR,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/bar_hielera_dorada.jpg?v=1752855120,1,Bar Hielera Dorada - BAR - La Mesa de Nora,false,,,,,,,,kg,,,active
bar-dispensador-botella,Bar Dispensador Botella,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,BAR,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/bar_dispensador_botella.jpg?v=1752855121,1,Bar Dispensador Botella - BAR - La Mesa de Nora,false,,,,,,,,kg,,,active
altura-vidrio,Altura Vidrio,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ALTURAS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/ALTURA_VIDRIO.jpg?v=1752855122,1,Altura Vidrio - ALTURAS - La Mesa de Nora,false,,,,,,,,kg,,,active
altura-lineas-rojas,Altura Lineas Rojas,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ALTURAS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Altura_Lineas_Rojas.jpg?v=1752855123,1,Altura Lineas Rojas - ALTURAS - La Mesa de Nora,false,,,,,,,,kg,,,active
altura-lineas-azul,Altura Lineas Azul,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ALTURAS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,shopify,0,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Altura_Lineas_Azul.jpg?v=1752855124,1,Altura Lineas Azul - ALTURAS - La Mesa de Nora,false,,,,,,,,kg,,,active
altura-blanca,Altura Blanca,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ALTURAS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,shopify,99,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Altura_Blanca_1.jpg?v=1752855125,1,Altura Blanca - ALTURAS - La Mesa de Nora,false,,,,,,,,kg,,,active
altura-blanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Altura_Blanca_1_1jpg.jpg?v=1752855125,2,Altura Blanca - ALTURAS - La Mesa de Nora,,,,,,,,,,,,
altura-blanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Altura_Blanca1_2.jpg?v=1752855125,3,Altura Blanca - ALTURAS - La Mesa de Nora,,,,,,,,,,,,
altura-pisos,Altura Pisos,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Decorative Bowls,ALTURAS,"Complementos, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/ALTURA_3_PISOS.jpg?v=1752855126,1,Altura Pisos - ALTURAS - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-harry-blue,Copas Harry Blue,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_HARRYBLUE.jpg?v=1752855127,1,Copas Harry Blue - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-elena-pink,Copas Elena Pink,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_ELENAPINK.jpg?v=1752855127,1,Copas Elena Pink - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-sara-black,Copas Sara Black,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_SARABLACK.jpg?v=1752855128,1,Copas Sara Black - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-maria-blue,Copas Maria Blue,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_MARIABLUE.jpg?v=1752855129,1,Copas Maria Blue - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-isabel-light-blue,Copas Isabel Light Blue,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_ISABELLIGHTBLUE.jpg?v=1752855130,1,Copas Isabel Light Blue - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-elena-blue,Copas Elena Blue,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_ELENABLUE.jpg?v=1752855131,1,Copas Elena Blue - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-clara,Copas Clara,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_CLARA.jpg?v=1752855132,1,Copas Clara - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-adela-cesar-mint,Copas Adela César Mint,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_CESARMINT.jpg?v=1752855133,1,Copas Adela César Mint - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-adela-yellow,Copas Adela Yellow,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_ADELAYELLOW.jpg?v=1752855134,1,Copas Adela Yellow - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-adela-red,Copas Adela Red,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_ADELARED.jpg?v=1752855135,1,Copas Adela Red - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
copas-adela-green,Copas Adela Green,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_ADELAGREEN.jpg?v=1752855136,1,Copas Adela Green - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
adela-black,Copas Adela Black,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/copas_ADELABLACK.jpg?v=1752855137,1,Copas Adela Black - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
vasos-mason-jars,Vasos Mason Jars,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/vasos_masonjars.jpg?v=1752855137,1,Vasos Mason Jars - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
vasos-laura-blue,Vasos Laura Blue,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/vasos_LAURABLUE-3.jpg?v=1752855138,1,Vasos Laura Blue - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
vasos-laura,Vasos Laura,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/vasos_LAURA-5.jpg?v=1752855139,1,Vasos Laura - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
vasos-adela-red,Vasos Adela Red,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/vasos_ADELARED-8.jpg?v=1752855140,1,Vasos Adela Red - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
vasos-adela-green,Vasos Adela Green,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Kitchen & Dining > Tableware > Drinkware > Stemware > Wine Glasses,Cristaleria,"Cristaleria, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/LMDN-ADELAGREEN-10.jpg?v=1752855141,1,Vasos Adela Green - Cristaleria - La Mesa de Nora,false,,,,,,,,kg,,,active
florero-vasija-negros,Florero Vasija Negros,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Vases,FLOREROS,"Elementos de decoración, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Florero_Vasija_Negro_1.jpg?v=1752855142,1,Florero Vasija Negros - FLOREROS - La Mesa de Nora,false,,,,,,,,kg,,,active
florero-vasija-negros,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Florero_Vasija_Negro.jpg?v=1752855142,2,Florero Vasija Negros - FLOREROS - La Mesa de Nora,,,,,,,,,,,,
florero-reflejos-dorados,Florero Reflejos Dorados,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Decor > Vases,FLOREROS,"Elementos de decoración, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Florero_Reflejos_Dorados_117.jpg?v=1752855143,1,Florero Reflejos Dorados - FLOREROS - La Mesa de Nora,false,,,,,,,,kg,,,active
lino-grafito,Servilleta Lino Grafito,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Linens & Bedding > Table Linens > Placemats,SERVILLETAS,"Servilletas, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Servilleta_Lino_Grafito.jpg?v=1752855144,1,Servilleta Lino Grafito - SERVILLETAS - La Mesa de Nora,false,,,,,,,,kg,,,active
algodon-rosado,Servilleta Algodón Rosado,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Linens & Bedding > Table Linens > Placemats,SERVILLETAS,"Servilletas, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,12,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Servilleta_Algodon_Rosado_1.jpg?v=1752855145,1,Servilleta Algodón Rosado - SERVILLETAS - La Mesa de Nora,false,,,,,,,,kg,,,active
algodon-rosado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Servilleta_Algodon_Rosado.jpg?v=1752855145,2,Servilleta Algodón Rosado - SERVILLETAS - La Mesa de Nora,,,,,,,,,,,,
algodon-negro,Servilleta Algodón Negro,"<p>Elaborado con materiales de alta calidad y un diseño elegante. Su tamaño es adecuado para distintos usos en eventos o reuniones. El alquiler requiere una cantidad mínima y se ofrece por un período estándar, con opción a extensión. La recogida se realiza localmente según la disponibilidad de la tienda.</p>",La Mesa de Nora,Home & Garden > Linens & Bedding > Table Linens > Placemats,SERVILLETAS,"Servilletas, wk_booking",true,Title,Default Title,,,,,,,,,0.0,,10,deny,manual,1000,,true,true,,,,,,https://cdn.shopify.com/s/files/1/0630/4294/5123/files/Servilleta_Algodon_Negro.jpg?v=1752855146,1,Servilleta Algodón Negro - SERVILLETAS - La Mesa de Nora,false,,,,,,,,kg,,,active
